則	ㄗㄜˊ																				
舍	ㄕㄜˇ																				
舍	ㄕㄜˋ																				
蛤	ㄏㄚˊ																				
炳	ㄅㄧㄥˇ																				
堰	ㄧㄢˋ																				
舌	ㄕㄜˊ																				
黴	ㄇㄟˊ																				
舵	ㄉㄨㄛˋ																				
蛉	ㄌㄧㄥˊ																				
堊	ㄜˋ																				
蛇	ㄕㄜˊ																				
船	ㄔㄨㄢˊ																				
峻	ㄐㄩㄣˋ																				
溫	ㄨㄣ																				
溯	ㄙㄨˋ																				
帶	ㄉㄞˋ																				
粟	ㄙㄨˋ																				
般	ㄅㄢ																				
蚤	ㄗㄠˇ																				
填	ㄊㄧㄢˊ																				
蛇	ㄧˊ																				
蛛	ㄓㄨ																				
蛟	ㄐㄧㄠ																				
縫	ㄈㄥˋ																				
烤	ㄎㄠˇ																				
蚣	ㄍㄨㄥ																				
蚯	ㄑㄧㄡ																				
烯	ㄒㄧ																				
炙	ㄓˋ																				
譽	ㄩˋ																				
眺	ㄊㄧㄠˋ																				
譴	ㄑㄧㄢˇ																				
眶	ㄎㄨㄤ																				
蚪	ㄉㄡˇ																				
蚱	ㄓㄚˋ																				
眨	ㄓㄚˇ																				
眩	ㄒㄩㄢˋ																				
識	ㄓˋ																				
激	ㄐㄧ																				
九	ㄐㄧㄡˇ																				
塊	ㄎㄨㄞˋ																				
賤	ㄐㄧㄢˋ																				
譚	ㄊㄢˊ																				
眈	ㄉㄢ																				
譁	ㄏㄨㄚˊ																				
眇	ㄇㄧㄠˇ																				
烈	ㄌㄧㄝˋ																				
望	ㄨㄤˋ																				
烏	ㄨ																				
僅	ㄐㄧㄣˇ																				
聶	ㄋㄧㄝˋ																				
罄	ㄑㄧㄥˋ																				
僑	ㄑㄧㄠˊ																				
蚊	ㄨㄣˊ																				
丁	ㄉㄧㄥ																				
塑	ㄙㄨˋ																				
僚	ㄌㄧㄠˊ																				
僧	ㄙㄥ																				
僥	ㄐㄧㄠˇ																				
烘	ㄏㄨㄥ																				
塔	ㄊㄚˇ																				
檯	ㄊㄞˊ																				
僮	ㄊㄨㄥˊ																				
塗	ㄊㄨˊ																				
散	ㄙㄢˇ																				
散	ㄙㄢˋ																				
兼	ㄐㄧㄢ																				
膽	ㄉㄢˇ																				
僮	ㄓㄨㄤˋ																				
鬢	ㄅㄧㄣˋ																				
典	ㄉㄧㄢˇ																				
兵	ㄅㄧㄥ																				
檻	ㄎㄢˇ																				
檻	ㄐㄧㄢˋ																				
共	ㄍㄨㄥˋ																				
六	ㄌㄧㄡˋ																				
公	ㄍㄨㄥ																				
魅	ㄇㄟˋ																				
憚	ㄉㄢˋ																				
憔	ㄑㄧㄠˊ																				
廊	ㄌㄤˊ																				
兩	ㄌㄧㄤˇ																				
全	ㄑㄩㄢˊ																				
憐	ㄌㄧㄢˊ																				
憎	ㄗㄥ																				
膀	ㄅㄤˇ																				
膀	ㄆㄤˊ																				
憊	ㄅㄟˋ																				
績	ㄐㄧ																				
憶	ㄧˋ																				
縈	ㄧㄥˊ																				
內	ㄋㄟˋ																				
兜	ㄉㄡ																				
膚	ㄈㄨ																				
膝	ㄒㄧ																				
憬	ㄐㄧㄥˇ																				
憫	ㄇㄧㄣˇ																				
魷	ㄧㄡˊ																				
憨	ㄏㄢ																				
膜	ㄇㄛˊ																				
兔	ㄊㄨˋ																				
兒	ㄦ																				
兒	ㄦˊ																				
憧	ㄔㄨㄥ																				
縛	ㄈㄨˊ																				
瘤	ㄌㄧㄡˊ																				
攸	ㄧㄡ																				
免	ㄇㄧㄢˇ																				
廉	ㄌㄧㄢˊ																				
光	ㄍㄨㄤ																				
啦	˙ㄌㄚ																				
啡	ㄈㄟ																				
被	ㄆㄧ																				
政	ㄓㄥˋ																				
先	ㄒㄧㄢ																				
克	ㄎㄜˋ																				
匣	ㄒㄧㄚˊ																				
啼	ㄊㄧˊ																				
譬	ㄆㄧˋ																				
攔	ㄌㄢˊ																				
充	ㄔㄨㄥ																				
兇	ㄒㄩㄥ																				
兆	ㄓㄠˋ																				
兀	ㄨˋ																				
啄	ㄓㄨㄛˊ																				
元	ㄩㄢˊ																				
椎	ㄓㄨㄟ																				
賽	ㄙㄞˋ																				
粱	ㄌㄧㄤˊ																				
啜	ㄔㄨㄛˋ																				
啞	ㄧㄚ																				
啕	ㄊㄠˊ																				
椰	ㄧㄝˊ																				
椒	ㄐㄧㄠ																				
範	ㄈㄢˋ																				
菱	ㄌㄧㄥˊ																				
鳥	ㄋㄧㄠˇ																				
辜	ㄍㄨ																				
鼓	ㄍㄨˇ																				
鮭	ㄍㄨㄟ																				
鮮	ㄒㄧㄢ																				
髦	ㄇㄠˊ																				
矽	ㄒㄧˋ																				
撥	ㄅㄛ																				
辱	ㄖㄨˋ																				
鑽	ㄗㄨㄢˋ																				
衣	ㄧˋ																				
矩	ㄐㄩˇ																				
農	ㄋㄨㄥˊ																				
篩	ㄕㄞ																				
霍	ㄏㄨㄛˋ																				
鮑	ㄅㄠˋ																				
辣	ㄌㄚˋ																				
潰	ㄎㄨㄟˋ																				
辦	ㄅㄢˋ																				
斬	ㄓㄢˇ																				
姆	ㄇㄨˇ																				
矢	ㄕˇ																				
鷺	ㄌㄨˋ																				
繡	ㄒㄧㄡˋ																				
恐	ㄎㄨㄥˇ																				
繫	ㄒㄧˋ																				
矛	ㄇㄠˊ																				
矚	ㄓㄨˇ																				
矗	ㄔㄨˋ																				
繩	ㄕㄥˊ																				
攏	ㄌㄨㄥˇ																				
恍	ㄏㄨㄤˇ																				
恃	ㄕˋ																				
繼	ㄐㄧˋ																				
娟	ㄐㄩㄢ																				
的	ㄉㄧˊ																				
的	ㄉㄧˋ																				
恆	ㄏㄥˊ																				
繃	ㄅㄥ																				
繁	ㄈㄢˊ																				
菁	ㄐㄧㄥ																				
恨	ㄏㄣˋ																				
謳	ㄡ																				
孕	ㄩㄣˋ																				
孔	ㄎㄨㄥˇ																				
恩	ㄣ																				
息	ㄒㄧˊ																				
恭	ㄍㄨㄥ																				
炕	ㄎㄤˋ																				
恤	ㄒㄩˋ																				
噩	ㄜˋ																				
孜	ㄗ																				
鑲	ㄒㄧㄤ																				
恥	ㄔˇ																				
銓	ㄑㄩㄢˊ																				
睽	ㄎㄨㄟˊ																				
銘	ㄇㄧㄥˊ																				
銜	ㄒㄧㄢˊ																				
鞏	ㄍㄨㄥˇ																				
孢	ㄅㄠ																				
銅	ㄊㄨㄥˊ																				
督	ㄉㄨ																				
睡	ㄕㄨㄟˋ																				
謠	ㄧㄠˊ																				
銲	ㄏㄢˋ																				
孩	ㄏㄞˊ																				
孵	ㄈㄨ																				
銳	ㄖㄨㄟˋ																				
講	ㄐㄧㄤˇ																				
撤	ㄔㄜˋ																				
謎	ㄇㄧˊ																				
孰	ㄕㄨˊ																				
潤	ㄖㄨㄣˋ																				
謂	ㄨㄟˋ																				
謀	ㄇㄡˊ																				
寂	ㄐㄧˊ																				
衷	ㄓㄨㄥ																				
孺	ㄖㄨˊ																				
渙	ㄏㄨㄢˋ																				
屜	ㄊㄧˋ																				
寇	ㄎㄡˋ																				
寄	ㄐㄧˋ																				
阡	ㄑㄧㄢ																				
屋	ㄨ																				
屍	ㄕ																				
屎	ㄕˇ																				
屁	ㄆㄧˋ																				
富	ㄈㄨˋ																				
寓	ㄩˋ																				
寒	ㄏㄢˊ																				
屹	ㄧˋ																				
渾	ㄏㄨㄣˋ																				
渺	ㄇㄧㄠˇ																				
防	ㄈㄤˊ																				
曜	ㄧㄠˋ																				
菜	ㄘㄞˋ																				
山	ㄕㄢ																				
芾	ㄈㄟˋ																				
芾	ㄈㄨˊ																				
寢	ㄑㄧㄣˇ																				
寡	ㄍㄨㄚˇ																				
寧	ㄋㄧㄥˊ																				
實	ㄕˊ																				
渲	ㄒㄩㄢˋ																				
寫	ㄒㄧㄝˇ																				
審	ㄕㄣˇ																				
裡	ㄌㄧˇ																				
寬	ㄎㄨㄢ																				
測	ㄘㄜˋ																				
寶	ㄅㄠˇ																				
寵	ㄔㄨㄥˇ																				
蟒	ㄇㄤˇ																				
寺	ㄙˋ																				
港	ㄍㄤˇ																				
屯	ㄓㄨㄣ																				
屠	ㄊㄨˊ																				
寸	ㄘㄨㄣˋ																				
儀	ㄧˊ																				
斥	ㄔˋ																				
儒	ㄖㄨˊ																				
渦	ㄍㄨㄛ																				
渠	ㄑㄩˊ																				
渣	ㄓㄚ																				
忱	ㄔㄣˊ																				
楓	ㄈㄥ																				
儘	ㄐㄧㄣˇ																				
償	ㄔㄤˊ																				
儡	ㄌㄟˇ																				
楠	ㄋㄢˊ																				
忿	ㄈㄣˋ																				
蜿	ㄨㄢ																				
忠	ㄓㄨㄥ																				
忪	ㄓㄨㄥ																				
忪	ㄙㄨㄥ																				
優	ㄧㄡ																				
業	ㄧㄝˋ																				
儲	ㄔㄨˊ																				
楷	ㄎㄞˇ																				
獷	ㄍㄨㄤˇ																				
懦	ㄋㄨㄛˋ																				
忑	ㄊㄜˋ																				
忐	ㄊㄢˇ																				
志	ㄓˋ																				
極	ㄐㄧˊ																				
儸	ㄌㄨㄛˊ																				
篇	ㄆㄧㄢ																				
艘	ㄙㄠ																				
忖	ㄘㄨㄣˇ																				
髏	ㄌㄡˊ																				
忘	ㄨㄤˋ																				
蜀	ㄕㄨˇ																				
必	ㄅㄧˋ																				
滑	ㄏㄨㄚˊ																				
滔	ㄊㄠ																				
滋	ㄗ																				
艇	ㄊㄧㄥˇ																				
蜘	ㄓ																				
漁	ㄩˊ																				
蜒	ㄧㄢˊ																				
敷	ㄈㄨ																				
斃	ㄅㄧˋ																				
敦	ㄉㄨㄣ																				
勁	ㄐㄧㄥˋ																				
滅	ㄇㄧㄝˋ																				
色	ㄙㄜˋ																				
蝨	ㄕ																				
售	ㄕㄡˋ																				
唯	ㄨㄟˊ																				
岷	ㄇㄧㄣˊ																				
滾	ㄍㄨㄣˇ																				
岸	ㄢˋ																				
唬	ㄏㄨˇ																				
巍	ㄨㄟˊ																				
敞	ㄔㄤˇ																				
逵	ㄎㄨㄟˊ																				
艾	ㄞˋ																				
艾	ㄧˋ																				
滷	ㄌㄨˇ																				
良	ㄌㄧㄤˊ																				
教	ㄐㄧㄠ																				
唉	ㄞ																				
絛	ㄊㄠ																				
撈	ㄌㄠ																				
早	ㄗㄠˇ																				
單	ㄉㄢ																				
絢	ㄒㄩㄢˋ																				
瑋	ㄨㄟˇ																				
絨	ㄖㄨㄥˊ																				
旦	ㄉㄢˋ																				
韶	ㄕㄠˊ																				
絹	ㄐㄩㄢˋ																				
蔑	ㄇㄧㄝˋ																				
樵	ㄑㄧㄠˊ																				
既	ㄐㄧˋ																				
昂	ㄤˊ																				
喻	ㄩˋ																				
鼎	ㄉㄧㄥˇ																				
穀	ㄍㄨˇ																				
阮	ㄖㄨㄢˇ																				
徬	ㄆㄤˊ																				
旱	ㄏㄢˋ																				
旋	ㄒㄩㄢˊ																				
谷	ㄩˋ																				
穹	ㄑㄩㄥ																				
巖	ㄧㄢˊ																				
遺	ㄨㄟˋ																				
巔	ㄉㄧㄢ																				
旋	ㄒㄩㄢˋ																				
旅	ㄌㄩˇ																				
善	ㄕㄢˋ																				
穫	ㄏㄨㄛˋ																				
涯	ㄧㄚˊ																				
鬃	ㄗㄨㄥ																				
覽	ㄌㄢˇ																				
鬍	ㄏㄨˊ																				
喜	ㄒㄧˇ																				
喝	ㄏㄜˋ																				
旗	ㄑㄧˊ																				
仙	ㄒㄧㄢ																				
龕	ㄎㄢ																				
懈	ㄒㄧㄝˋ																				
應	ㄧㄥ																				
致	ㄓˋ																				
至	ㄓˋ																				
萌	ㄇㄥˊ																				
懊	ㄠˋ																				
懇	ㄎㄣˇ																				
懂	ㄉㄨㄥˇ																				
差	ㄘ																				
懼	ㄐㄩˋ																				
自	ㄗˋ																				
臨	ㄌㄧㄣˊ																				
臥	ㄨㄛˋ																				
懾	ㄓㄜˊ																				
蔡	ㄘㄞˋ																				
懵	ㄇㄥˊ																				
窣	ㄙㄨˋ																				
蔽	ㄅㄧˋ																				
撞	ㄓㄨㄤˋ																				
臏	ㄅㄧㄣˋ																				
臍	ㄑㄧˊ																				
巢	ㄔㄠˊ																				
蔬	ㄕㄨ																				
臉	ㄌㄧㄢˇ																				
龜	ㄍㄨㄟ																				
龜	ㄐㄩㄣ																				
臀	ㄊㄨㄣˊ																				
蝦	ㄏㄚˊ																				
赳	ㄐㄧㄡ																				
猾	ㄏㄨㄚˊ																				
徨	ㄏㄨㄤˊ																				
莫	ㄇㄛˋ																				
宇	ㄩˇ																				
守	ㄕㄡˇ																				
漬	ㄗˋ																				
安	ㄢ																				
完	ㄨㄢˊ																				
得	˙ㄉㄜ																				
得	ㄉㄟˇ																				
徘	ㄆㄞˊ																				
響	ㄒㄧㄤˇ																				
韻	ㄩㄣˋ																				
宗	ㄗㄨㄥ																				
官	ㄍㄨㄢ																				
定	ㄉㄧㄥˋ																				
室	ㄕˋ																				
寞	ㄇㄛˋ																				
涼	ㄌㄧㄤˋ																				
宮	ㄍㄨㄥ																				
待	ㄉㄞ																				
很	ㄏㄣˇ																				
猖	ㄔㄤ																				
宰	ㄗㄞˇ																				
害	ㄏㄞˋ																				
粗	ㄘㄨ																				
鏘	ㄑㄧㄤ																				
家	ㄐㄧㄚ																				
容	ㄖㄨㄥˊ																				
涸	ㄏㄜˊ																				
蟻	ㄧˇ																				
醺	ㄒㄩㄣ																				
篷	ㄆㄥˊ																				
宿	ㄙㄨˋ																				
算	ㄙㄨㄢˋ																				
涵	ㄏㄢˊ																				
鏽	ㄒㄧㄡˋ																				
概	ㄍㄞˋ																				
近	ㄐㄧㄣˋ																				
禍	ㄏㄨㄛˋ																				
迎	ㄧㄥˊ																				
箋	ㄐㄧㄢ																				
箏	ㄓㄥ																				
糰	ㄊㄨㄢˊ																				
傅	ㄈㄨˋ																				
箍	ㄍㄨ																				
迴	ㄏㄨㄟˊ																				
禁	ㄐㄧㄣ																				
估	ㄍㄨ																				
估	ㄍㄨˋ																				
伺	ㄘˋ																				
伺	ㄙˋ																				
伽	ㄐㄧㄚ																				
伽	ㄑㄧㄝˊ																				
禁	ㄐㄧㄣˋ																				
追	ㄓㄨㄟ																				
腆	ㄊㄧㄢˇ																				
櫛	ㄐㄧㄝˊ																				
櫓	ㄌㄨˇ																				
伐	ㄈㄚ																				
催	ㄘㄨㄟ																				
傭	ㄩㄥ																				
櫥	ㄔㄨˊ																				
櫸	ㄐㄩˇ																				
箬	ㄖㄨㄛˋ																				
箭	ㄐㄧㄢˋ																				
手	ㄕㄡˇ																				
堪	ㄎㄢ																				
項	ㄒㄧㄤˋ																				
炭	ㄊㄢˋ																				
蛤	ㄍㄜˊ																				
堡	ㄅㄠˇ																				
覓	ㄇㄧˋ																				
苛	ㄎㄜ																				
蛻	ㄊㄨㄟˋ																				
蛹	ㄩㄥˇ																				
蛾	ㄜˊ																				
穎	ㄧㄥˇ																				
場	ㄔㄤˇ																				
堵	ㄉㄨˇ																				
為	ㄨㄟˊ																				
為	ㄨㄟˋ																				
湲	ㄩㄢˊ																				
尉	ㄩˋ																				
射	ㄧˋ																				
苻	ㄈㄨˊ																				
尼	ㄋㄧˊ																				
尹	ㄧㄣˇ																				
報	ㄅㄠˋ																				
蛋	ㄉㄢˋ																				
堆	ㄉㄨㄟ																				
尬	ㄍㄚˋ																				
湛	ㄓㄢˋ																				
若	ㄖㄜˇ																				
愣	ㄌㄥˋ																				
蛀	ㄓㄨˋ																				
堅	ㄐㄧㄢ																				
蛙	ㄨㄚ																				
炒	ㄔㄠˇ																				
燃	ㄖㄢˊ																				
愧	ㄎㄨㄟˋ																				
愴	ㄔㄨㄤˋ																				
縫	ㄈㄥˊ																				
繭	ㄐㄧㄢˇ																				
眼	ㄧㄢˇ																				
愾	ㄎㄞˋ																				
飪	ㄖㄣˋ																				
纍	ㄌㄟˊ																				
愉	ㄩˊ																				
眾	ㄓㄨㄥˋ																				
騾	ㄌㄨㄛˊ																				
護	ㄏㄨˋ																				
議	ㄧˋ																				
眷	ㄐㄩㄢˋ																				
飧	ㄙㄨㄣ																				
纜	ㄌㄢˇ																				
譯	ㄧˋ																				
搜	ㄙㄡ																				
眠	ㄇㄧㄢˊ																				
警	ㄐㄧㄥˇ																				
乃	ㄋㄞˇ																				
盧	ㄌㄨˊ																				
愕	ㄜˋ																				
飼	ㄙˋ																				
纖	ㄒㄧㄢ																				
譜	ㄆㄨˇ																				
識	ㄕˋ																				
真	ㄓㄣ																				
飲	ㄧㄣˋ																				
愜	ㄑㄧㄝˋ																				
哽	ㄍㄥˇ																				
哺	ㄅㄨˇ																				
眉	ㄇㄟˊ																				
看	ㄎㄢ																				
看	ㄎㄢˋ																				
暫	ㄓㄢˋ																				
哦	ㄛˊ																				
證	ㄓㄥˋ																				
省	ㄒㄧㄥˇ																				
省	ㄕㄥˇ																				
檸	ㄋㄧㄥˊ																				
哦	ㄜˊ																				
哥	ㄍㄜ																				
樹	ㄕㄨˋ																				
檀	ㄊㄢˊ																				
暨	ㄐㄧˋ																				
哭	ㄎㄨ																				
哪	˙ㄋㄚ																				
僕	ㄆㄨˊ																				
檜	ㄎㄨㄞˋ																				
嬌	ㄐㄧㄠ																				
誤	ㄨˋ																				
哪	ㄋㄚˇ																				
暑	ㄕㄨˇ																				
檔	ㄉㄤˇ																				
蟆	ㄇㄚˊ																				
哇	˙ㄨㄚ																				
暉	ㄏㄨㄟ																				
哄	ㄏㄨㄥ																				
哄	ㄏㄨㄥˇ																				
瓢	ㄆㄧㄠˊ																				
砂	ㄕㄚ																				
檳	ㄅㄧㄣ																				
僻	ㄆㄧˋ																				
暇	ㄒㄧㄚˊ																				
嬉	ㄒㄧ																				
靴	ㄒㄩㄝ																				
價	ㄐㄧㄚˋ																				
魁	ㄎㄨㄟˊ																				
魂	ㄏㄨㄣˊ																				
縣	ㄒㄧㄢˋ																				
瞄	ㄇㄧㄠˊ																				
靶	ㄅㄚˇ																				
瞋	ㄔㄣ																				
瞌	ㄎㄜ																				
縮	ㄙㄨㄛ																				
憑	ㄆㄧㄥˊ																				
縴	ㄑㄧㄢˋ																				
縷	ㄌㄩˇ																				
鍥	ㄑㄧㄝˋ																				
瞞	ㄇㄢˊ																				
瞟	ㄆㄧㄠˇ																				
螽	ㄓㄨㄥ																				
總	ㄗㄨㄥˇ																				
魚	ㄩˊ																				
憂	ㄧㄡ																				
瞠	ㄔㄥ																				
瞧	ㄑㄧㄠˊ																				
靖	ㄐㄧㄥˋ																				
憾	ㄏㄢˋ																				
憲	ㄒㄧㄢˋ																				
魯	ㄌㄨˇ																				
蹈	ㄉㄠˋ																				
憤	ㄈㄣˋ																				
鉛	ㄑㄧㄢ																				
嬤	ㄇㄚ																				
瞰	ㄎㄢˋ																				
件	ㄐㄧㄢˋ																				
收	ㄕㄡ																				
改	ㄍㄞˇ																				
瞻	ㄓㄢ																				
嬰	ㄧㄥ																				
瞿	ㄐㄩˋ																				
瞿	ㄑㄩˊ																				
瞼	ㄐㄧㄢˇ																				
攻	ㄍㄨㄥ																				
啦	ㄌㄚ																				
被	ㄅㄟˋ																				
攤	ㄊㄢ																				
豚	ㄊㄨㄣˊ																				
稜	ㄌㄥˊ																				
稞	ㄎㄜ																				
豈	ㄑㄧˇ																				
放	ㄈㄤˋ																				
騷	ㄙㄠ																				
稅	ㄕㄨㄟˋ																				
豊	ㄌㄧˇ																				
攪	ㄐㄧㄠˇ																				
攬	ㄌㄢˇ																				
支	ㄓ																				
稈	ㄍㄢˇ																				
鏤	ㄌㄡˋ																				
稽	ㄑㄧˇ																				
豫	ㄩˋ																				
問	ㄨㄣˋ																				
鳳	ㄈㄥˋ																				
商	ㄕㄤ																				
鳶	ㄩㄢ																				
稠	ㄔㄡˊ																				
譏	ㄐㄧ																				
啃	ㄎㄣˇ																				
鳴	ㄇㄧㄥˊ																				
啟	ㄑㄧˇ																				
啞	ㄧㄚˇ																				
叩	ㄎㄡˋ																				
具	ㄐㄩˋ																				
敵	ㄉㄧˊ																				
鑽	ㄗㄨㄢ																				
召	ㄕㄠˋ																				
台	ㄊㄞˊ																				
台	ㄧˊ																				
創	ㄔㄨㄤ																				
范	ㄈㄢˋ																				
叼	ㄉㄧㄠ																				
衣	ㄧ																				
鈞	ㄐㄩㄣ																				
垂	ㄔㄨㄟˊ																				
參	ㄘㄣ																				
參	ㄙㄢ																				
澆	ㄐㄧㄠ																				
什	ㄕˊ																				
鈕	ㄋㄧㄡˇ																				
短	ㄉㄨㄢˇ																				
矯	ㄐㄧㄠˇ																				
鈉	ㄋㄚˋ																				
茹	ㄖㄨˊ																				
茲	ㄗ																				
茲	ㄘˊ																				
澗	ㄐㄧㄢˋ																				
知	ㄓ																				
鈾	ㄧㄡˋ																				
茨	ㄘˊ																				
叛	ㄆㄢˋ																				
叟	ㄙㄡˇ																				
彷	ㄆㄤˊ																				
彷	ㄈㄤˇ																				
謹	ㄐㄧㄣˇ																				
娑	ㄙㄨㄛ																				
鈴	ㄌㄧㄥˊ																				
撮	ㄘㄨㄛˋ																				
珮	ㄆㄟˋ																				
彿	ㄈㄨˊ																				
勘	ㄎㄢ																				
彥	ㄧㄢˋ																				
彤	ㄊㄨㄥˊ																				
齒	ㄔˇ																				
的	˙ㄉㄜ																				
鞭	ㄅㄧㄢ																				
禧	ㄒㄧ																				
彭	ㄆㄥˊ																				
變	ㄅㄧㄢˋ																				
鞠	ㄐㄩˊ																				
鑰	ㄧㄠˋ																				
字	ㄗˋ																				
彬	ㄅㄧㄣ																				
螯	ㄠˊ																				
彪	ㄅㄧㄠ																				
孝	ㄒㄧㄠˋ																				
螟	ㄇㄧㄥˊ																				
螞	ㄇㄚˇ																				
螞	ㄇㄚˋ																				
孟	ㄇㄥˋ																				
存	ㄘㄨㄣˊ																				
孤	ㄍㄨ																				
螃	ㄆㄤˊ																				
彆	ㄅㄧㄝˋ																				
螢	ㄧㄥˊ																				
蹧	ㄗㄠ																				
孫	ㄙㄨㄣ																				
娘	ㄋㄧㄤˊ																				
蘊	ㄩㄣˋ																				
紂	ㄓㄡˋ																				
蒼	ㄘㄤ																				
紉	ㄖㄣˋ																				
紊	ㄨㄣˋ																				
學	ㄒㄩㄝˊ																				
渝	ㄩˊ																				
減	ㄐㄧㄢˇ																				
芒	ㄇㄤˊ																				
紋	ㄨㄣˊ																				
芝	ㄓ																				
選	ㄒㄩㄢˇ																				
芙	ㄈㄨˊ																				
屈	ㄑㄩ																				
剩	ㄕㄥˋ																				
紓	ㄕㄨ																				
紛	ㄈㄣ																				
屏	ㄅㄧㄥˇ																				
屏	ㄆㄧㄥˊ																				
局	ㄐㄩˊ																				
紡	ㄈㄤˇ																				
燦	ㄘㄢˋ																				
艙	ㄘㄤ																				
皰	ㄆㄠˋ																				
佰	ㄅㄞˇ																				
居	ㄐㄩ																				
芋	ㄩˋ																				
屆	ㄐㄧㄝˋ																				
佳	ㄐㄧㄚ																				
併	ㄅㄧㄥˋ																				
渾	ㄏㄨㄣˊ																				
花	ㄏㄨㄚ																				
偎	ㄨㄟ																				
樅	ㄘㄨㄥ																				
假	ㄐㄧㄚˋ																				
芳	ㄈㄤ																				
渴	ㄎㄜˇ																				
芹	ㄑㄧㄣˊ																				
芥	ㄐㄧㄝˋ																				
佣	ㄩㄥˋ																				
芡	ㄑㄧㄢˋ																				
屯	ㄊㄨㄣˊ																				
偕	ㄒㄧㄝˊ																				
樓	ㄌㄡˊ																				
佐	ㄗㄨㄛˇ																				
佑	ㄧㄡˋ																				
渦	ㄨㄛ																				
渡	ㄉㄨˋ																				
獨	ㄉㄨˊ																				
蜥	ㄒㄧ																				
栓	ㄕㄨㄢ																				
佚	ㄧˋ																				
佃	ㄉㄧㄢˋ																				
鬱	ㄩˋ																				
蜢	ㄇㄥˇ																				
忽	ㄏㄨ																				
獺	ㄊㄚˋ																				
偽	ㄨㄟˋ																				
樸	ㄆㄨˊ																				
忡	ㄔㄨㄥ																				
蜻	ㄑㄧㄥ																				
獼	ㄇㄧˊ																				
佇	ㄓㄨˋ																				
偵	ㄓㄣ																				
悔	ㄏㄨㄟˇ																				
竇	ㄉㄡˋ																				
貽	ㄧˊ																				
快	ㄎㄨㄞˋ																				
蜴	ㄧˋ																				
獵	ㄌㄧㄝˋ																				
貿	ㄇㄠˋ																				
竺	ㄓㄨˊ																				
買	ㄇㄞˇ																				
貳	ㄦˋ																				
蜈	ㄨˊ																				
忙	ㄇㄤˊ																				
蜂	ㄈㄥ																				
獅	ㄕ																				
競	ㄐㄧㄥˋ																				
貯	ㄓㄨˇ																				
販	ㄈㄢˋ																				
心	ㄒㄧㄣ																				
蟋	ㄒㄧ																				
蜜	ㄇㄧˋ																				
蜓	ㄊㄧㄥˊ																				
慧	ㄏㄨㄟˋ																				
艱	ㄐㄧㄢ																				
慮	ㄌㄩˋ																				
忍	ㄖㄣˇ																				
忌	ㄐㄧˋ																				
魔	ㄇㄛˊ																				
整	ㄓㄥˇ																				
慶	ㄑㄧㄥˋ																				
慷	ㄎㄤ																				
祭	ㄐㄧˋ																				
唱	ㄔㄤˋ																				
敲	ㄑㄧㄠ																				
唾	ㄊㄨㄛˋ																				
風	ㄈㄥˋ																				
嘶	ㄙ																				
慄	ㄌㄧˋ																				
削	ㄒㄧㄠ																				
涓	ㄐㄩㄢ																				
敢	ㄍㄢˇ																				
慌	ㄏㄨㄤ																				
祟	ㄙㄨㄟˋ																				
祀	ㄙˋ																				
祇	ㄑㄧˊ																				
敬	ㄐㄧㄥˋ																				
敗	ㄅㄞˋ																				
敕	ㄔˋ																				
祇	ㄓˇ																				
祉	ㄓˇ																				
慚	ㄘㄢˊ																				
謔	ㄋㄩㄝˋ																				
救	ㄐㄧㄡˋ																				
敘	ㄒㄩˋ																				
教	ㄐㄧㄠˋ																				
鎔	ㄖㄨㄥˊ																				
鎗	ㄔㄥ																				
故	ㄍㄨˋ																				
敏	ㄇㄧㄣˇ																				
效	ㄒㄧㄠˋ																				
嘿	ㄇㄛˋ																				
苞	ㄅㄠ																				
燜	ㄇㄣˋ																				
終	ㄓㄨㄥ																				
絆	ㄅㄢˋ																				
組	ㄗㄨˇ																				
褲	ㄎㄨˋ																				
結	ㄐㄧㄝ																				
結	ㄐㄧㄝˊ																				
鑄	ㄓㄨˋ																				
露	ㄌㄡˋ																				
擇	ㄗㄜˊ																				
嫉	ㄐㄧˊ																				
霾	ㄇㄞˊ																				
絕	ㄐㄩㄝˊ																				
壓	ㄧㄚ																				
癒	ㄩˋ																				
嫗	ㄩˋ																				
霪	ㄧㄣˊ																				
蠕	ㄖㄨˊ																				
絞	ㄐㄧㄠˇ																				
絡	ㄌㄨㄛˋ																				
給	ㄍㄟˇ																				
給	ㄐㄧˇ																				
霖	ㄌㄧㄣˊ																				
癤	ㄐㄧㄝˊ																				
嫣	ㄧㄢ																				
絮	ㄒㄩˋ																				
絲	ㄙ																				
統	ㄊㄨㄥˇ																				
坦	ㄊㄢˇ																				
癩	ㄌㄞˋ																				
霆	ㄊㄧㄥˊ																				
霄	ㄒㄧㄠ																				
嫻	ㄒㄧㄢˊ																				
穗	ㄙㄨㄟˋ																				
產	ㄔㄢˇ																				
蝴	ㄏㄨˊ																				
捐	ㄐㄩㄢ																				
需	ㄒㄩ																				
蠵	ㄒㄧ																				
癸	ㄍㄨㄟˇ																				
侵	ㄑㄧㄣ																				
蝌	ㄎㄜ																				
積	ㄐㄧ																				
穌	ㄙㄨ																				
蝶	ㄉㄧㄝˊ																				
究	ㄐㄧㄡˋ																				
倏	ㄕㄨˋ																				
侶	ㄌㄩˇ																				
個	ㄍㄜˇ																				
倆	ㄌㄧㄚˇ																				
穴	ㄒㄩㄝˋ																				
窯	ㄧㄠˊ																				
